merchant_id,sales_date,approved_transactions,sales_amount_cop
M160,2025-05-31,0,0
M160,2025-06-01,0,0
M160,2025-06-02,0,0
M160,2025-06-03,7,959805
M160,2025-06-04,0,0
M160,2025-06-05,0,0
M160,2025-06-06,5,653605
M160,2025-06-07,9,1350306
M160,2025-06-08,6,1410702
M160,2025-06-09,13,2281799
M160,2025-06-10,0,0
M160,2025-06-11,0,0
M160,2025-06-12,0,0
M160,2025-06-13,7,755916
M160,2025-06-14,0,0
M160,2025-06-15,0,0
M160,2025-06-16,7,989884
M160,2025-06-17,8,1495200
M160,2025-06-18,10,1412130
M160,2025-06-19,6,1288080
M160,2025-06-20,0,0
M160,2025-06-21,9,2035602
M160,2025-06-22,9,893034
M160,2025-06-23,0,0
M160,2025-06-24,10,1952420
M160,2025-06-25,13,1320579
M160,2025-06-26,9,1085409
M160,2025-06-27,0,0
M160,2025-06-28,0,0
M160,2025-06-29,8,1970856
M160,2025-06-30,13,2870673
M160,2025-07-01,5,595675
M160,2025-07-02,6,988188
M160,2025-07-03,11,1407054
M160,2025-07-04,6,955998
M160,2025-07-05,7,584514
M160,2025-07-06,0,0
M160,2025-07-07,0,0
M160,2025-07-08,0,0
M160,2025-07-09,5,938765
M160,2025-07-10,6,1349448
M160,2025-07-11,2,232186
M160,2025-07-12,10,2488020
M160,2025-07-13,7,1360324
M160,2025-07-14,6,654372
M160,2025-07-15,0,0
M160,2025-07-16,2,319128
M160,2025-07-17,9,1370952
M160,2025-07-18,6,1058322
M160,2025-07-19,7,1252055
M160,2025-07-20,10,2516430
M160,2025-07-21,3,562560
M160,2025-07-22,0,0
M160,2025-07-23,6,1142946
M160,2025-07-24,15,2988915
M160,2025-07-25,7,1025423
M160,2025-07-26,0,0
M160,2025-07-27,0,0
M160,2025-07-28,0,0
M160,2025-07-29,0,0
M160,2025-07-30,7,1739584
M160,2025-07-31,7,1609804
M160,2025-08-01,6,577482
M160,2025-08-02,4,956636
M160,2025-08-03,0,0
M160,2025-08-04,4,802776
M160,2025-08-05,8,835616
M160,2025-08-06,12,2582988
M160,2025-08-07,0,0
M160,2025-08-08,7,1325814
M160,2025-08-09,8,1805792
M160,2025-08-10,12,1284228
M160,2025-08-11,9,1920321
M160,2025-08-12,14,2993396
M160,2025-08-13,5,756055
M160,2025-08-14,7,1125474
M160,2025-08-15,9,1332711
M160,2025-08-16,0,0
M160,2025-08-17,7,1355088
M160,2025-08-18,3,566622
M160,2025-08-19,6,861840
M160,2025-08-20,9,722619
M160,2025-08-21,6,1443960
M160,2025-08-22,8,841184
M160,2025-08-23,6,800142
M160,2025-08-24,5,683530
M160,2025-08-25,0,0
M160,2025-08-26,8,916896
M160,2025-08-27,9,1587555
M160,2025-08-28,8,1105568
M160,2025-08-29,9,1401498
M160,2025-08-30,12,1439448
M160,2025-08-31,0,0
M160,2025-09-01,0,0
M160,2025-09-02,8,579840
M160,2025-09-03,8,1824584
M160,2025-09-04,8,710184
M160,2025-09-05,9,949365
M160,2025-09-06,8,951768
M160,2025-09-07,6,1556724
M160,2025-09-08,5,1274600
M160,2025-09-09,8,1385712
M160,2025-09-10,9,1931805
M160,2025-09-11,7,1641850
M160,2025-09-12,9,711900
M160,2025-09-13,0,0
M160,2025-09-14,6,1002342
M160,2025-09-15,8,991384
M160,2025-09-16,7,1447327
M160,2025-09-17,10,2181560
M160,2025-09-18,11,1620421
M160,2025-09-19,12,2258688
M160,2025-09-20,7,1534869
M160,2025-09-21,11,1099725
M160,2025-09-22,8,699800
M160,2025-09-23,7,700000
M160,2025-09-24,0,0
M160,2025-09-25,8,1154728
M160,2025-09-26,11,957693
M160,2025-09-27,9,1888029
M160,2025-09-28,4,299588
M160,2025-09-29,0,0
M160,2025-09-30,13,2263898
M160,2025-10-01,10,1315330
M160,2025-10-02,15,3089310
M160,2025-10-03,0,0
M160,2025-10-04,7,1737176
M160,2025-10-05,0,0
M160,2025-10-06,2,404864
M160,2025-10-07,9,1982124
M160,2025-10-08,12,1031004
M160,2025-10-09,0,0
M160,2025-10-10,17,2371551
M160,2025-10-11,13,1835379
M160,2025-10-12,10,2214470
M160,2025-10-13,11,817927
M160,2025-10-14,0,0
M160,2025-10-15,4,819992
M160,2025-10-16,7,1224545
M160,2025-10-17,6,501402
M160,2025-10-18,0,0
M160,2025-10-19,11,2165097
M160,2025-10-20,0,0
M160,2025-10-21,6,1292706
M160,2025-10-22,0,0
M160,2025-10-23,12,1843056
M160,2025-10-24,7,762853
M160,2025-10-25,8,1892992
M160,2025-10-26,8,1228496
M160,2025-10-27,0,0
M160,2025-10-28,10,1583230
M160,2025-10-29,8,1361640
M160,2025-10-30,12,1186212
M160,2025-10-31,11,2510013
M160,2025-11-01,5,531455
M160,2025-11-02,0,0
M160,2025-11-03,7,768453
M160,2025-11-04,0,0
M160,2025-11-05,5,882335
M160,2025-11-06,9,1029231
M160,2025-11-07,4,557092
M160,2025-11-08,9,1684098
M160,2025-11-09,6,1243626
M160,2025-11-10,6,876300
M160,2025-11-11,0,0
M160,2025-11-12,0,0
M160,2025-11-13,0,0
M160,2025-11-14,0,0
M160,2025-11-15,0,0
M160,2025-11-16,6,795330
M160,2025-11-17,0,0
M160,2025-11-18,9,731439
M160,2025-11-19,6,552870
M160,2025-11-20,13,2907970
M160,2025-11-21,0,0
M160,2025-11-22,11,2013748
M160,2025-11-23,0,0
M160,2025-11-24,6,524436
M160,2025-11-25,11,1950190
M160,2025-11-26,5,1186275
M160,2025-11-27,7,1609790
M160,2025-11-28,6,887706
M160,2025-11-29,0,0
M160,2025-11-30,6,1015644
M160,2025-12-01,6,1500852
M160,2025-12-02,0,0
M160,2025-12-03,7,783902
M160,2025-12-04,9,813627
M160,2025-12-05,11,2649911
M160,2025-12-06,0,0
M160,2025-12-07,10,1353650
M160,2025-12-08,8,920312
M160,2025-12-09,0,0
M160,2025-12-10,7,880397
M160,2025-12-11,7,1763496
M160,2025-12-12,16,2187360
M160,2025-12-13,12,1874652
M160,2025-12-14,12,1127328
M160,2025-12-15,3,421320
M160,2025-12-16,12,2349804
M160,2025-12-17,8,905512
M160,2025-12-18,4,1011628
M160,2025-12-19,9,675396
M160,2025-12-20,0,0
M160,2025-12-21,13,1773304
M160,2025-12-22,10,1695360
M160,2025-12-23,7,1588524
M160,2025-12-24,0,0
M160,2025-12-25,4,519672
M160,2025-12-26,6,917004
M160,2025-12-27,0,0
M160,2025-12-28,7,1536808
M160,2025-12-29,5,610265
M160,2025-12-30,7,1724471
M160,2025-12-31,0,0
M160,2026-01-01,6,1205298
M160,2026-01-02,10,1657390
M160,2026-01-03,13,1033474
M160,2026-01-04,0,0
M160,2026-01-05,15,1745010
M160,2026-01-06,7,1010870
M160,2026-01-07,16,1685520
M160,2026-01-08,11,2451317
M160,2026-01-09,0,0
M160,2026-01-10,5,475355
M160,2026-01-11,0,0
M160,2026-01-12,5,944465
M160,2026-01-13,8,1735208
M160,2026-01-14,12,2262060
M160,2026-01-15,0,0
M160,2026-01-16,0,0
M160,2026-01-17,7,1238230
M160,2026-01-18,12,2132340
M160,2026-01-19,0,0
M160,2026-01-20,6,1124340
M160,2026-01-21,5,427255
M160,2026-01-22,9,791379
M160,2026-01-23,8,1306976
M160,2026-01-24,0,0
M160,2026-01-25,0,0
M160,2026-01-26,10,1621860
M160,2026-01-27,7,1229137
M160,2026-01-28,0,0
M160,2026-01-29,8,1437616
M160,2026-01-30,9,1209609
M160,2026-01-31,9,1354626
M160,2026-02-01,0,0
M160,2026-02-02,12,2767368
M160,2026-02-03,11,2189341
M160,2026-02-04,0,0
M160,2026-02-05,0,0
M160,2026-02-06,0,0
M160,2026-02-07,11,1798005
M160,2026-02-08,0,0
M160,2026-02-09,8,1743704
M160,2026-02-10,0,0
M160,2026-02-11,5,390965
M160,2026-02-12,7,1208501
M160,2026-02-13,9,2092626
M160,2026-02-14,7,1539573
M160,2026-02-15,10,2536010
M160,2026-02-16,0,0
M160,2026-02-17,0,0
M160,2026-02-18,7,1361024
M160,2026-02-19,4,773020
M160,2026-02-20,9,1508787
M160,2026-02-21,0,0
M160,2026-02-22,6,1140912
M160,2026-02-23,11,1946626
M160,2026-02-24,5,1135065
M160,2026-02-25,14,2083550
M160,2026-02-26,13,2838875
M160,2026-02-27,4,565108
M160,2026-02-28,7,657055
M160,2026-03-01,5,545665
M160,2026-03-02,9,949545
M160,2026-03-03,0,0
M160,2026-03-04,0,0
M160,2026-03-05,0,0
M160,2026-03-06,10,2388310
M160,2026-03-07,7,1194802
M160,2026-03-08,7,531643
M160,2026-03-09,11,2433926
M160,2026-03-10,10,1330570
M160,2026-03-11,12,1610076
M160,2026-03-12,7,1244348
M160,2026-03-13,0,0
M160,2026-03-14,0,0
M160,2026-03-15,13,1557881
M160,2026-03-16,10,1608870
M160,2026-03-17,8,1405928
M160,2026-03-18,0,0
M160,2026-03-19,4,724832
M160,2026-03-20,11,1994036
M160,2026-03-21,8,1191040
M160,2026-03-22,8,1696456
M160,2026-03-23,8,1454472
M160,2026-03-24,7,511896
M160,2026-03-25,13,1295658
M160,2026-03-26,3,530481
M160,2026-03-27,8,561112
M160,2026-03-28,9,953352
M160,2026-03-29,8,1011664
M160,2026-03-30,7,582295
M160,2026-03-31,7,1701910
M160,2026-04-01,8,1342096
M160,2026-04-02,0,0
M160,2026-04-03,6,967638
M160,2026-04-04,5,1299045
M160,2026-04-05,0,0
M160,2026-04-06,8,1770360
M160,2026-04-07,11,1390598
M160,2026-04-08,6,699432
M160,2026-04-09,13,1380067
M160,2026-04-10,8,1845696
M160,2026-04-11,0,0
M160,2026-04-12,7,1735321
M160,2026-04-13,11,1019172
M160,2026-04-14,0,0
M160,2026-04-15,13,2397538
M160,2026-04-16,8,831424
M160,2026-04-17,9,1532286
M160,2026-04-18,0,0
M160,2026-04-19,5,1050880
M160,2026-04-20,13,1745692
M160,2026-04-21,8,1577120
M160,2026-04-22,10,2040190
M160,2026-04-23,0,0
M160,2026-04-24,0,0
M160,2026-04-25,0,0
M160,2026-04-26,0,0
M160,2026-04-27,8,891992
M160,2026-04-28,0,0
M160,2026-04-29,0,0
M160,2026-04-30,9,2107089
M160,2026-05-01,16,3164016
M160,2026-05-02,4,327448
M160,2026-05-03,10,1439040
M160,2026-05-04,6,458046
M160,2026-05-05,0,0
M160,2026-05-06,9,2208465
M160,2026-05-07,16,2383184
M160,2026-05-08,7,1681323
M160,2026-05-09,6,780000
M160,2026-05-10,11,1588697
M160,2026-05-11,6,1114278
M160,2026-05-12,11,1969726
M160,2026-05-13,4,684752
M160,2026-05-14,0,0
M160,2026-05-15,13,2330224
M160,2026-05-16,6,1225290
M160,2026-05-17,5,1172675
M160,2026-05-18,7,606676
M160,2026-05-19,0,0
M160,2026-05-20,8,632408
M160,2026-05-21,0,0
M160,2026-05-22,12,1321392
M160,2026-05-23,4,952884
M160,2026-05-24,6,628446
M160,2026-05-25,0,0
M160,2026-05-26,6,710274
M160,2026-05-27,10,1115080
M160,2026-05-28,0,0
M160,2026-05-29,7,1764630
M160,2026-05-30,8,983072
M160,2026-05-31,0,0
M160,2026-06-01,4,484488
M160,2026-06-02,13,1706172
M160,2026-06-03,8,784008
M160,2026-06-04,5,1208265
M160,2026-06-05,7,909069
M160,2026-06-06,5,1233575
M160,2026-06-07,0,0
M160,2026-06-08,2,402770
M160,2026-06-09,13,2640222
M160,2026-06-10,8,2054784
M160,2026-06-11,10,1973770
M160,2026-06-12,3,521985
M160,2026-06-13,9,1891827
M160,2026-06-14,9,1060083
M160,2026-06-15,10,1996490
M160,2026-06-16,2,515734
M160,2026-06-17,0,0
M160,2026-06-18,7,1461579
M160,2026-06-19,0,0
M160,2026-06-20,0,0
M160,2026-06-21,11,1327062
M160,2026-06-22,0,0
M160,2026-06-23,8,1812440
M160,2026-06-24,5,776425
M160,2026-06-25,0,0
M160,2026-06-26,10,1877750
M160,2026-06-27,0,0
M160,2026-06-28,4,619648
M160,2026-06-29,9,1820484
M160,2026-06-30,0,0
M160,2026-07-01,10,1609030
M160,2026-07-02,5,1178635
M160,2026-07-03,0,0
M160,2026-07-04,9,1686879
M160,2026-07-05,0,0
M160,2026-07-06,9,1911519
M160,2026-07-07,1,130346
M160,2026-07-08,9,1335957
M160,2026-07-09,1,195506
M160,2026-07-10,9,1303373
M160,2026-07-11,14,2117981
M160,2026-07-12,10,1466295
M160,2026-07-13,4,586518
M160,2026-07-14,17,2476409
M160,2026-07-15,0,0
M160,2026-07-16,6,944945
M160,2026-07-17,10,1564048
M160,2026-07-18,8,1173036
M160,2026-07-19,10,1433710
M160,2026-07-20,22,3225849
M160,2026-07-21,2,260674
M160,2026-07-22,18,2769668
M160,2026-07-23,3,488765
M160,2026-07-24,11,1596632
M160,2026-07-25,0,0
M160,2026-07-26,20,2932590
M160,2026-07-27,4,586518
M160,2026-07-28,4,586518
M160,2026-07-29,0,0
M160,2026-07-30,1,32584
M160,2026-07-31,0,0
M160,2026-08-01,2,260674
M160,2026-08-02,4,651686
M160,2026-08-03,0,0
M160,2026-08-04,0,0
M160,2026-08-05,0,0
M160,2026-08-06,25,3792880
M160,2026-08-07,0,0
M160,2026-08-08,0,0
M160,2026-08-09,16,2399571
M160,2026-08-10,0,0
M160,2026-08-11,12,1857732
M160,2026-08-12,0,0
M160,2026-08-13,0,0
M160,2026-08-14,4,541838
M160,2026-08-15,4,619244
M160,2026-08-16,25,3715465
M160,2026-08-17,0,0
M160,2026-08-18,3,464433
M160,2026-08-19,0,0
M160,2026-08-20,18,2747896
M160,2026-08-21,7,1044974
M160,2026-08-22,22,3367141
M160,2026-08-23,21,3212329
M160,2026-08-24,0,0
M160,2026-08-25,26,3870277
M160,2026-08-26,0,0
M160,2026-08-27,0,0
M160,2026-08-28,18,2747896
M160,2026-08-29,0,0
M160,2026-08-30,2,348324
M160,2026-08-31,0,0
M161,2025-02-21,0,0
M161,2025-02-22,0,0
M161,2025-02-23,0,0
M161,2025-02-24,0,0
M161,2025-02-25,4,542452
M161,2025-02-26,4,289364
M161,2025-02-27,3,523524
M161,2025-02-28,0,0
M161,2025-03-01,5,843765
M161,2025-03-02,0,0
M161,2025-03-03,3,186075
M161,2025-03-04,0,0
M161,2025-03-05,0,0
M161,2025-03-06,0,0
M161,2025-03-07,0,0
M161,2025-03-08,0,0
M161,2025-03-09,0,0
M161,2025-03-10,4,162844
M161,2025-03-11,0,0
M161,2025-03-12,0,0
M161,2025-03-13,0,0
M161,2025-03-14,1,158833
M161,2025-03-15,0,0
M161,2025-03-16,3,129516
M161,2025-03-17,3,151632
M161,2025-03-18,0,0
M161,2025-03-19,0,0
M161,2025-03-20,0,0
M161,2025-03-21,0,0
M161,2025-03-22,0,0
M161,2025-03-23,4,299704
M161,2025-03-24,2,218266
M161,2025-03-25,0,0
M161,2025-03-26,3,115977
M161,2025-03-27,0,0
M161,2025-03-28,1,178520
M161,2025-03-29,4,409048
M161,2025-03-30,5,679120
M161,2025-03-31,0,0
M161,2025-04-01,3,498279
M161,2025-04-02,4,278324
M161,2025-04-03,5,370675
M161,2025-04-04,6,270798
M161,2025-04-05,0,0
M161,2025-04-06,2,291810
M161,2025-04-07,0,0
M161,2025-04-08,3,306930
M161,2025-04-09,0,0
M161,2025-04-10,0,0
M161,2025-04-11,1,38464
M161,2025-04-12,0,0
M161,2025-04-13,3,182043
M161,2025-04-14,4,353828
M161,2025-04-15,2,128908
M161,2025-04-16,6,327312
M161,2025-04-17,0,0
M161,2025-04-18,3,122676
M161,2025-04-19,4,695956
M161,2025-04-20,3,360147
M161,2025-04-21,1,114364
M161,2025-04-22,0,0
M161,2025-04-23,1,165747
M161,2025-04-24,2,227858
M161,2025-04-25,3,152919
M161,2025-04-26,1,87202
M161,2025-04-27,0,0
M161,2025-04-28,5,278100
M161,2025-04-29,8,622568
M161,2025-04-30,0,0
M161,2025-05-01,5,419850
M161,2025-05-02,0,0
M161,2025-05-03,0,0
M161,2025-05-04,6,235122
M161,2025-05-05,0,0
M161,2025-05-06,3,405081
M161,2025-05-07,5,334510
M161,2025-05-08,0,0
M161,2025-05-09,0,0
M161,2025-05-10,0,0
M161,2025-05-11,1,59932
M161,2025-05-12,5,567665
M161,2025-05-13,9,914733
M161,2025-05-14,0,0
M161,2025-05-15,7,405566
M161,2025-05-16,6,287946
M161,2025-05-17,5,433135
M161,2025-05-18,2,260750
M161,2025-05-19,6,274866
M161,2025-05-20,0,0
M161,2025-05-21,0,0
M161,2025-05-22,6,331476
M161,2025-05-23,1,155212
M161,2025-05-24,7,998235
M161,2025-05-25,4,193508
M161,2025-05-26,4,324928
M161,2025-05-27,0,0
M161,2025-05-28,1,83665
M161,2025-05-29,0,0
M161,2025-05-30,3,524700
M161,2025-05-31,0,0
M161,2025-06-01,0,0
M161,2025-06-02,4,221392
M161,2025-06-03,3,325323
M161,2025-06-04,0,0
M161,2025-06-05,4,572748
M161,2025-06-06,0,0
M161,2025-06-07,3,494232
M161,2025-06-08,0,0
M161,2025-06-09,1,119191
M161,2025-06-10,0,0
M161,2025-06-11,4,657400
M161,2025-06-12,0,0
M161,2025-06-13,0,0
M161,2025-06-14,5,266530
M161,2025-06-15,6,1037118
M161,2025-06-16,3,490902
M161,2025-06-17,0,0
M161,2025-06-18,4,202200
M161,2025-06-19,5,396510
M161,2025-06-20,6,910212
M161,2025-06-21,5,825880
M161,2025-06-22,2,216382
M161,2025-06-23,0,0
M161,2025-06-24,9,991323
M161,2025-06-25,2,104738
M161,2025-06-26,4,427416
M161,2025-06-27,0,0
M161,2025-06-28,5,301285
M161,2025-06-29,2,302006
M161,2025-06-30,3,236499
M161,2025-07-01,5,638580
M161,2025-07-02,0,0
M161,2025-07-03,0,0
M161,2025-07-04,5,402730
M161,2025-07-05,0,0
M161,2025-07-06,3,192942
M161,2025-07-07,4,482876
M161,2025-07-08,4,285480
M161,2025-07-09,2,329822
M161,2025-07-10,3,270198
M161,2025-07-11,2,185610
M161,2025-07-12,0,0
M161,2025-07-13,4,174008
M161,2025-07-14,5,478175
M161,2025-07-15,6,719538
M161,2025-07-16,8,1064584
M161,2025-07-17,0,0
M161,2025-07-18,6,904896
M161,2025-07-19,0,0
M161,2025-07-20,3,345738
M161,2025-07-21,0,0
M161,2025-07-22,0,0
M161,2025-07-23,0,0
M161,2025-07-24,0,0
M161,2025-07-25,3,495696
M161,2025-07-26,0,0
M161,2025-07-27,4,249336
M161,2025-07-28,0,0
M161,2025-07-29,3,118440
M161,2025-07-30,2,344120
M161,2025-07-31,6,444186
M161,2025-08-01,0,0
M161,2025-08-02,6,729966
M161,2025-08-03,0,0
M161,2025-08-04,6,758136
M161,2025-08-05,5,501165
M161,2025-08-06,2,328030
M161,2025-08-07,0,0
M161,2025-08-08,8,1294192
M161,2025-08-09,2,173168
M161,2025-08-10,2,140438
M161,2025-08-11,7,712243
M161,2025-08-12,0,0
M161,2025-08-13,2,175176
M161,2025-08-14,0,0
M161,2025-08-15,3,273945
M161,2025-08-16,3,506355
M161,2025-08-17,6,1013778
M161,2025-08-18,4,247444
M161,2025-08-19,3,117684
M161,2025-08-20,7,822493
M161,2025-08-21,6,719952
M161,2025-08-22,4,149912
M161,2025-08-23,0,0
M161,2025-08-24,7,363412
M161,2025-08-25,4,253924
M161,2025-08-26,0,0
M161,2025-08-27,3,375240
M161,2025-08-28,3,475317
M161,2025-08-29,9,970119
M161,2025-08-30,6,1055166
M161,2025-08-31,0,0
M161,2025-09-01,4,462820
M161,2025-09-02,1,97001
M161,2025-09-03,2,330918
M161,2025-09-04,3,413511
M161,2025-09-05,2,339830
M161,2025-09-06,0,0
M161,2025-09-07,6,365148
M161,2025-09-08,0,0
M161,2025-09-09,3,414042
M161,2025-09-10,7,275037
M161,2025-09-11,6,1020660
M161,2025-09-12,2,72854
M161,2025-09-13,0,0
M161,2025-09-14,4,196176
M161,2025-09-15,2,86906
M161,2025-09-16,0,0
M161,2025-09-17,4,259444
M161,2025-09-18,7,850388
M161,2025-09-19,0,0
M161,2025-09-20,1,38567
M161,2025-09-21,5,667075
M161,2025-09-22,4,295196
M161,2025-09-23,0,0
M161,2025-09-24,0,0
M161,2025-09-25,4,265648
M161,2025-09-26,7,517727
M161,2025-09-27,6,221280
M161,2025-09-28,4,222496
M161,2025-09-29,4,556744
M161,2025-09-30,7,873327
M161,2025-10-01,0,0
M161,2025-10-02,1,120818
M161,2025-10-03,0,0
M161,2025-10-04,2,337584
M161,2025-10-05,0,0
M161,2025-10-06,1,126527
M161,2025-10-07,5,737540
M161,2025-10-08,0,0
M161,2025-10-09,0,0
M161,2025-10-10,0,0
M161,2025-10-11,0,0
M161,2025-10-12,1,62740
M161,2025-10-13,0,0
M161,2025-10-14,0,0
M161,2025-10-15,6,604272
M161,2025-10-16,0,0
M161,2025-10-17,4,187324
M161,2025-10-18,0,0
M161,2025-10-19,6,666354
M161,2025-10-20,0,0
M161,2025-10-21,7,860258
M161,2025-10-22,3,500040
M161,2025-10-23,6,432438
M161,2025-10-24,4,208080
M161,2025-10-25,0,0
M161,2025-10-26,4,483192
M161,2025-10-27,0,0
M161,2025-10-28,0,0
M161,2025-10-29,4,553460
M161,2025-10-30,0,0
M161,2025-10-31,5,739495
M161,2025-11-01,3,412023
M161,2025-11-02,3,362070
M161,2025-11-03,4,526440
M161,2025-11-04,5,395145
M161,2025-11-05,0,0
M161,2025-11-06,3,524706
M161,2025-11-07,0,0
M161,2025-11-08,0,0
M161,2025-11-09,3,485304
M161,2025-11-10,0,0
M161,2025-11-11,0,0
M161,2025-11-12,5,727030
M161,2025-11-13,4,392032
M161,2025-11-14,0,0
M161,2025-11-15,4,612032
M161,2025-11-16,0,0
M161,2025-11-17,0,0
M161,2025-11-18,9,1565280
M161,2025-11-19,0,0
M161,2025-11-20,0,0
M161,2025-11-21,0,0
M161,2025-11-22,0,0
M161,2025-11-23,0,0
M161,2025-11-24,0,0
M161,2025-11-25,7,486017
M161,2025-11-26,3,169455
M161,2025-11-27,0,0
M161,2025-11-28,8,1248848
M161,2025-11-29,0,0
M161,2025-11-30,6,763968
M161,2025-12-01,3,248838
M161,2025-12-02,5,422310
M161,2025-12-03,0,0
M161,2025-12-04,4,233752
M161,2025-12-05,5,661020
M161,2025-12-06,0,0
M161,2025-12-07,4,416968
M161,2025-12-08,3,233907
M161,2025-12-09,0,0
M161,2025-12-10,0,0
M161,2025-12-11,0,0
M161,2025-12-12,0,0
M161,2025-12-13,3,441255
M161,2025-12-14,0,0
M161,2025-12-15,5,182990
M161,2025-12-16,0,0
M161,2025-12-17,7,250684
M161,2025-12-18,0,0
M161,2025-12-19,0,0
M161,2025-12-20,0,0
M161,2025-12-21,0,0
M161,2025-12-22,5,830950
M161,2025-12-23,0,0
M161,2025-12-24,0,0
M161,2025-12-25,4,517520
M161,2025-12-26,2,151412
M161,2025-12-27,0,0
M161,2025-12-28,3,237225
M161,2025-12-29,2,258056
M161,2025-12-30,0,0
M161,2025-12-31,6,1031370
M161,2026-01-01,3,186804
M161,2026-01-02,0,0
M161,2026-01-03,0,0
M161,2026-01-04,5,866080
M161,2026-01-05,4,401272
M161,2026-01-06,4,318264
M161,2026-01-07,3,315312
M161,2026-01-08,0,0
M161,2026-01-09,0,0
M161,2026-01-10,0,0
M161,2026-01-11,4,216972
M161,2026-01-12,6,521238
M161,2026-01-13,0,0
M161,2026-01-14,0,0
M161,2026-01-15,2,280614
M161,2026-01-16,0,0
M161,2026-01-17,1,98194
M161,2026-01-18,3,405192
M161,2026-01-19,0,0
M161,2026-01-20,0,0
M161,2026-01-21,6,619092
M161,2026-01-22,4,300504
M161,2026-01-23,3,242310
M161,2026-01-24,6,1067634
M161,2026-01-25,0,0
M161,2026-01-26,5,761325
M161,2026-01-27,0,0
M161,2026-01-28,0,0
M161,2026-01-29,5,276840
M161,2026-01-30,0,0
M161,2026-01-31,7,711942
M161,2026-02-01,3,372213
M161,2026-02-02,4,296144
M161,2026-02-03,5,837265
M161,2026-02-04,6,486468
M161,2026-02-05,0,0
M161,2026-02-06,3,267966
M161,2026-02-07,6,341970
M161,2026-02-08,0,0
M161,2026-02-09,5,715340
M161,2026-02-10,1,159074
M161,2026-02-11,0,0
M161,2026-02-12,0,0
M161,2026-02-13,2,101544
M161,2026-02-14,6,676734
M161,2026-02-15,0,0
M161,2026-02-16,8,796376
M161,2026-02-17,5,397510
M161,2026-02-18,3,356463
M161,2026-02-19,2,307868
M161,2026-02-20,0,0
M161,2026-02-21,0,0
M161,2026-02-22,3,155625
M161,2026-02-23,0,0
M161,2026-02-24,0,0
M161,2026-02-25,0,0
M161,2026-02-26,7,1188530
M161,2026-02-27,0,0
M161,2026-02-28,4,381556
M161,2026-03-01,0,0
M161,2026-03-02,4,333924
M161,2026-03-03,9,1125675
M161,2026-03-04,4,235260
M161,2026-03-05,3,500091
M161,2026-03-06,0,0
M161,2026-03-07,4,475388
M161,2026-03-08,0,0
M161,2026-03-09,0,0
M161,2026-03-10,5,752895
M161,2026-03-11,0,0
M161,2026-03-12,3,526425
M161,2026-03-13,3,185922
M161,2026-03-14,3,418629
M161,2026-03-15,1,159986
M161,2026-03-16,0,0
M161,2026-03-17,4,309808
M161,2026-03-18,5,814720
M161,2026-03-19,4,160344
M161,2026-03-20,3,279705
M161,2026-03-21,0,0
M161,2026-03-22,3,416025
M161,2026-03-23,4,542264
M161,2026-03-24,0,0
M161,2026-03-25,0,0
M161,2026-03-26,4,216348
M161,2026-03-27,6,910056
M161,2026-03-28,6,550458
M161,2026-03-29,0,0
M161,2026-03-30,0,0
M161,2026-03-31,6,977190
M161,2026-04-01,0,0
M161,2026-04-02,0,0
M161,2026-04-03,5,687450
M161,2026-04-04,0,0
M161,2026-04-05,5,378315
M161,2026-04-06,3,199428
M161,2026-04-07,4,443220
M161,2026-04-08,6,884892
M161,2026-04-09,4,260664
M161,2026-04-10,4,140812
M161,2026-04-11,1,92769
M161,2026-04-12,1,58218
M161,2026-04-13,0,0
M161,2026-04-14,4,507088
M161,2026-04-15,1,178765
M161,2026-04-16,2,247240
M161,2026-04-17,4,282284
M161,2026-04-18,0,0
M161,2026-04-19,5,513685
M161,2026-04-20,0,0
M161,2026-04-21,0,0
M161,2026-04-22,3,448116
M161,2026-04-23,6,1019760
M161,2026-04-24,3,325458
M161,2026-04-25,3,272631
M161,2026-04-26,2,257860
M161,2026-04-27,2,119878
M161,2026-04-28,6,332544
M161,2026-04-29,0,0
M161,2026-04-30,4,668044
M161,2026-05-01,5,702825
M161,2026-05-02,4,468828
M161,2026-05-03,5,651285
M161,2026-05-04,0,0
M161,2026-05-05,3,477021
M161,2026-05-06,0,0
M161,2026-05-07,0,0
M161,2026-05-08,6,971550
M161,2026-05-09,4,308884
M161,2026-05-10,6,639504
M161,2026-05-11,0,0
M161,2026-05-12,4,259636
M161,2026-05-13,5,588925
M161,2026-05-14,0,0
M161,2026-05-15,5,701145
M161,2026-05-16,5,873370
M161,2026-05-17,5,437040
M161,2026-05-18,0,0
M161,2026-05-19,1,75042
M161,2026-05-20,0,0
M161,2026-05-21,0,0
M161,2026-05-22,5,816005
M161,2026-05-23,0,0
M161,2026-05-24,0,0
M161,2026-05-25,0,0
M161,2026-05-26,5,724905
M161,2026-05-27,0,0
M161,2026-05-28,0,0
M161,2026-05-29,7,508956
M161,2026-05-30,0,0
M161,2026-05-31,0,0
M161,2026-06-01,0,0
M161,2026-06-02,1,98274
M161,2026-06-03,0,0
M161,2026-06-04,0,0
M161,2026-06-05,5,636910
M161,2026-06-06,4,515452
M161,2026-06-07,0,0
M161,2026-06-08,0,0
M161,2026-06-09,0,0
M161,2026-06-10,0,0
M161,2026-06-11,6,387444
M161,2026-06-12,0,0
M161,2026-06-13,3,374286
M161,2026-06-14,3,130647
M161,2026-06-15,3,174153
